t_N1000,I_N1000,t_N2500,I_N2500,t_N5000,I_N5000,t_N7500,I_N7500,t_N10000,I_N10000,t_N12500,I_N12500,t_N15000,I_N15000,t_N20000,I_N20000
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.478,3.029081020149288,13.9824,2.969548113474251,11.652,2.5251502369999557,8.739,0.6871843720267009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48,3.0290850905940454,13.984,2.969642039341998,11.653333333333332,2.5256969156740023,8.74,0.6877015808905063
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.482,3.0290891531359727,13.9856,2.9697358250211923,11.654666666666666,2.5262431218474113,8.741,0.688219064735685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.484,3.0290932077903934,13.987200000000001,2.96982947071205,11.655999999999999,2.526788855673401,8.742,0.6887368235364182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.486,3.0290972545725987,13.988800000000001,2.9699229766145283,11.657333333333334,2.527334117305721,8.743,0.6892548572665953
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.488,3.029101293497852,13.990400000000001,2.9700163429283255,11.658666666666667,2.5278789068986462,8.744,0.6897731658998197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.490000000000002,3.029105324581387,13.992,2.9701095698528834,11.66,2.528423224606981,8.745000000000001,0.6902917494094066
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.492,3.0291093478384084,13.9936,2.9702026575873863,11.661333333333333,2.5289670705860545,8.746,0.6908106077683802
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.494,3.0291133632840905,13.9952,2.9702956063307595,11.662666666666667,2.52951044499172,8.747,0.691329740949479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.496,3.029117370933579,13.9968,2.9703884162816716,11.664,2.530053347980354,8.748,0.69184914892515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.498,3.0291213708019895,13.9984,2.970481087638535,11.665333333333333,2.5305957797088534,8.749,0.6923688316675523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,3.0291253629044093,14.0,2.970573620599505,11.666666666666666,2.5311377403346365,8.75,0.692888789148552
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.502,3.029129347255896,14.0016,2.9706660153624798,11.668,2.5316792300156408,8.751,0.6934090213397295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.504,3.0291333238714784,14.003200000000001,2.9707582721251025,11.669333333333332,2.5322202489103205,8.752,0.693929528212373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.506,3.0291372927661557,14.004800000000001,2.970850391084759,11.670666666666666,2.532760797177647,8.753,0.6944503097374787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.508,3.0291412539548985,14.006400000000001,2.9709423724385804,11.671999999999999,2.533300874977106,8.754,0.6949713658857533
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,3.0291452074526486,14.008000000000001,2.9710342163834422,11.673333333333334,2.5338404824686975,8.755,0.6954926966276151
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.512,3.029149153274319,14.0096,2.971125923115964,11.674666666666667,2.5343796198129334,8.756,0.696014301933185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.514,3.0291530914347926,14.0112,2.971217492832512,11.676,2.534918287170837,8.757,0.696536181772298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.516000000000002,3.0291570219489254,14.0128,2.9713089257291956,11.677333333333333,2.535456484703942,8.758000000000001,0.6970583361144952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.518,3.0291609448315437,14.0144,2.971400222001871,11.678666666666667,2.5359942125742885,8.759,0.6975807649290241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52,3.0291648600974446,14.016,2.9714913818461413,11.68,2.5365314709444267,8.76,0.6981034681848414
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.522000000000002,3.029168767761397,14.0176,2.9715824054573527,11.681333333333333,2.5370682599774095,8.761000000000001,0.6986264458506128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.524,3.0291726678381425,14.019200000000001,2.9716732930306002,11.682666666666666,2.5376045798367977,8.762,0.6991496978947077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.526,3.0291765603423926,14.020800000000001,2.9717640447607234,11.684,2.5381404306866533,8.763,0.6996732242852045
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.528,3.0291804452888305,14.022400000000001,2.9718546608423106,11.685333333333332,2.538675812691539,8.764,0.7001970249898872
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.53,3.029184322692111,14.024000000000001,2.9719451414696962,11.686666666666666,2.5392107260165213,8.765,0.7007210999762485
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.532,3.0291881925668624,14.0256,2.972035486836962,11.687999999999999,2.539745170827164,8.766,0.701245449211484
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.534,3.0291920549276816,14.0272,2.972125697137936,11.689333333333334,2.5402791472895303,8.767,0.7017700726624971
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.536,3.0291959097891397,14.0288,2.9722157725661966,11.690666666666667,2.5408126555701775,8.768,0.7022949702958967
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.538,3.029199757165779,14.0304,2.9723057133150683,11.692,2.5413456958361604,8.769,0.7028201420779951
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54,3.029203597072113,14.032,2.9723955195776237,11.693333333333333,2.5418782682550285,8.77,0.703345587974813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.542,3.029207429522628,14.0336,2.9724851915466863,11.694666666666667,2.542410372994822,8.771,0.7038713079520743
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.544,3.029211254531781,14.035200000000001,2.972574729414825,11.696,2.5429420102240736,8.772,0.7043973019752062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.546,3.0292150721140034,14.036800000000001,2.9726641333743604,11.697333333333333,2.5434731801118082,8.773,0.7049235700093416
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.548000000000002,3.029218882283696,14.038400000000001,2.972753403617361,11.698666666666666,2.544003882827536,8.774000000000001,0.7054501120193196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55,3.0292226850552337,14.040000000000001,2.972842540335645,11.7,2.5445341185412573,8.775,0.7059769279696774
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.552,3.0292264804429627,14.0416,2.972931543720781,11.701333333333332,2.545063887423458,8.776,0.7065040178246617
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.554000000000002,3.0292302684612005,14.0432,2.973020413964087,11.702666666666666,2.545593189645109,8.777000000000001,0.7070313815482201
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.556,3.02923404912424,14.0448,2.973109151256631,11.703999999999999,2.5461220253776653,8.778,0.7075590191040021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.558,3.029237822446343,14.0464,2.973197755789233,11.705333333333334,2.546650394793064,8.779,0.7080869304553613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.56,3.029241588441746,14.048,2.973286227752461,11.706666666666667,2.5471782980637228,8.78,0.7086151155653552
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.562,3.0292453471246565,14.0496,2.973374567336638,11.708,2.5477057353625394,8.781,0.7091435743967419
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.564,3.0292490985092564,14.051200000000001,2.9734627747318347,11.709333333333333,2.5482327068628914,8.782,0.7096723069119811
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.566,3.0292528426096967,14.052800000000001,2.9735508501278747,11.710666666666667,2.548759212738632,8.783,0.7102013130732352
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.568,3.029256579440106,14.054400000000001,2.973638793714333,11.712,2.5492852531640917,8.784,0.7107305928423701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.57,3.0292603090145804,14.056000000000001,2.9737266056805374,11.713333333333333,2.5498108283140746,8.785,0.7112601461809492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.572,3.0292640313471924,14.0576,2.9738142862155676,11.714666666666666,2.5503359383638586,8.786,0.7117899730502397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.574,3.0292677464519864,14.0592,2.973901835508255,11.716,2.550860583489194,8.787,0.7123200734112095
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.576,3.0292714543429784,14.0608,2.9739892537471855,11.717333333333332,2.551384763866302,8.788,0.7128504472245247
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.578,3.029275155034158,14.0624,2.9740765411206955,11.718666666666666,2.551908479671871,8.789,0.7133810944505554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.580000000000002,3.0292788485394895,14.064,2.974163697816877,11.719999999999999,2.552431731083062,8.790000000000001,0.7139120150493703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.582,3.029282534872907,14.0656,2.9742507240235745,11.721333333333334,2.5529545182775,8.791,0.7144432089807364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.584,3.02928621404832,14.067200000000001,2.974337619928387,11.722666666666667,2.553476841433275,8.792,0.7149746762041216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.586000000000002,3.02928988607961,14.068800000000001,2.974424385718666,11.724,2.5539987007289424,8.793000000000001,0.7155064166786959
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.588,3.0292935509806322,14.070400000000001,2.974511021581518,11.725333333333333,2.554520096343522,8.794,0.7160384303633218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,3.0292972087652155,14.072000000000001,2.9745975277038053,11.726666666666667,2.5550410284564933,8.795,0.7165707172165674
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.592,3.0293008594471598,14.0736,2.9746839042721422,11.728,2.5555614972477985,8.796,0.7171032771966955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.594,3.029304503040241,14.0752,2.974770151472901,11.729333333333333,2.5560815028978365,8.797,0.7176361102616713
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.596,3.0293081395582058,14.0768,2.9748562694922067,11.730666666666666,2.556601045587466,8.798,0.7181692163691513
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.598,3.029311769014777,14.0784,2.9749422585159424,11.732,2.557120125498001,8.799,0.7187025954764972
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,3.02931539142365,14.08,2.975028118729744,11.733333333333333,2.557638742811213,8.8,0.7192362475407649
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.602,3.0293190067984916,14.0816,2.9751138503190058,11.734666666666666,2.558156897709326,8.801,0.7197701725187069
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.604,3.0293226151529447,14.083200000000001,2.9751994534688775,11.735999999999999,2.5586745903750168,8.802,0.720304370366775
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.606,3.029326216500625,14.084800000000001,2.9752849283642644,11.737333333333332,2.559191820991414,8.803,0.7208388410411182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.608,3.029329810855122,14.086400000000001,2.9753702751898303,11.738666666666667,2.559708589742098,8.804,0.7213735844975796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.61,3.029333398229998,14.088000000000001,2.975455494129995,11.74,2.560224896811095,8.805,0.7219086006917016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.612000000000002,3.0293369786387894,14.0896,2.9755405853689356,11.741333333333333,2.5607407423828823,8.806000000000001,0.7224438895787215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.614,3.0293405520950083,14.0912,2.9756255490905863,11.742666666666667,2.561256126642381,8.807,0.7229794511135721
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.616,3.0293441186121375,14.0928,2.97571038547864,11.744,2.561771049774958,8.808,0.7235152852508839
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.618000000000002,3.0293476782036364,14.0944,2.9757950947165464,11.745333333333333,2.5622855119664276,8.809000000000001,0.7240513919449821
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.62,3.029351230882937,14.096,2.975879676987516,11.746666666666666,2.5627995134030415,8.81,0.7245877711498856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.622,3.0293547766634448,14.0976,2.975964132474514,11.748,2.563313054271496,8.811,0.7251244228193102
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.624,3.029358315558541,14.099200000000002,2.9760484613602665,11.749333333333333,2.563826134758926,8.812,0.7256613469066668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.626,3.0293618475815802,14.100800000000001,2.9761326638272587,11.750666666666666,2.5643387550529066,8.813,0.7261985433650606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.628,3.029365372745891,14.102400000000001,2.976216740057735,11.751999999999999,2.5648509153414496,8.814,0.7267360121472896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.63,3.029368891064775,14.104000000000001,2.9763006902336984,11.753333333333332,2.5653626158130036,8.815,0.7272737532058473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.632,3.0293724025515107,14.1056,2.9763845145369126,11.754666666666667,2.5658738566564514,8.816,0.7278117664929233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.634,3.0293759072193494,14.1072,2.9764682131489013,11.756,2.566384638061111,8.817,0.7283500519603954
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.636,3.0293794050815155,14.1088,2.9765517862509467,11.757333333333333,2.5668949602167315,8.818,0.72888860955984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.638,3.0293828961512106,14.1104,2.9766352340240947,11.758666666666667,2.567404823313494,8.819,0.7294274392425252
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64,3.029386380441609,14.112,2.976718556649148,11.76,2.5679142275420093,8.82,0.7299665409594107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.642,3.0293898579658594,14.1136,2.9768017543066745,11.761333333333333,2.568423173093317,8.821,0.7305059146611497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.644000000000002,3.0293933287370867,14.115200000000002,2.9768848271769994,11.762666666666666,2.5689316601588854,8.822000000000001,0.7310455602980902
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.646,3.029396792768387,14.116800000000001,2.9769677754402117,11.764,2.5694396889306077,8.823,0.731585477820269
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.648,3.0294002500728356,14.118400000000001,2.9770505992761613,11.765333333333333,2.569947259600801,8.824,0.7321256671774169
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.650000000000002,3.029403700663479,14.120000000000001,2.977133298864461,11.766666666666666,2.5704543723622084,8.825000000000001,0.7326661283189568
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.652,3.029407144553339,14.1216,2.977215874384485,11.767999999999999,2.570961027407994,8.826,0.7332068611940015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.654,3.0294105817554144,14.1232,2.9772983260153696,11.769333333333332,2.571467224931744,8.827,0.7337478657513576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.656,3.029414012282676,14.1248,2.9773806539360144,11.770666666666667,2.571972965127465,8.828,0.7342891419395213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.658,3.0294174361480706,14.1264,2.977462858325082,11.772,2.57247824818958,8.829,0.7348306897066808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.66,3.0294208533645213,14.128,2.9775449393609987,11.773333333333333,2.5729830743129307,8.83,0.7353725090007125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.662,3.029424263944924,14.1296,2.977626897221953,11.774666666666667,2.5734874436927755,8.831,0.7359145997691866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.664,3.029427667902151,14.131200000000002,2.9777087320858984,11.776,2.5739913565247887,8.832,0.7364569619593628
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666,3.0294310652490495,14.132800000000001,2.977790444130551,11.777333333333333,2.574494813005055,8.833,0.7369995955181887
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.668,3.029434455998441,14.134400000000001,2.977872033533392,11.778666666666666,2.574997813330075,8.834,0.7375425003923033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,3.0294378401631232,14.136000000000001,2.9779535004716675,11.78,2.5755003576967583,8.835,0.7380856765280376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.672,3.0294412177558696,14.1376,2.9780348451223873,11.781333333333333,2.5760024463024256,8.836,0.7386291238714056
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.674,3.0294445887894264,14.1392,2.9781160676623264,11.782666666666666,2.576504079344806,8.837,0.7391728423681173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.676000000000002,3.0294479532765184,14.1408,2.9781971682680255,11.783999999999999,2.5770052570220363,8.838000000000001,0.7397168319635685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.678,3.029451311229843,14.1424,2.97827814711579,11.785333333333332,2.577505979532658,8.839,0.7402610926028429
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68,3.0294546626620744,14.144,2.9783590043816925,11.786666666666667,2.5780062470756206,8.84,0.7408056242307138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.682,3.029458007585862,14.1456,2.978439740241569,11.788,2.5785060598502736,8.841,0.741350426791644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.684,3.0294613460138318,14.147200000000002,2.9785203548710237,11.789333333333333,2.579005418056372,8.842,0.7418955002297829
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.686,3.0294646779585834,14.148800000000001,2.978600848445427,11.790666666666667,2.5795043218940714,8.843,0.7424408444889671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.688,3.0294680034326933,14.150400000000001,2.978681221139915,11.792,2.580002771563926,8.844,0.7429864595127218
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.69,3.0294713224487126,14.152000000000001,2.9787614731293925,11.793333333333333,2.5805007672668903,8.845,0.7435323452442612
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.692,3.02947463501917,14.1536,2.978841604588529,11.794666666666666,2.5809983092043165,8.846,0.7440785016264831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.694,3.0294779411565678,14.1552,2.978921615691764,11.796,2.5814953975779518,8.847,0.7446249286019755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.696,3.029481240873386,14.1568,2.9790015066133027,11.797333333333333,2.581992032589939,8.848,0.7451716261130116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.698,3.0294845341820786,14.1584,2.9790812775271185,11.798666666666666,2.5824882144428156,8.849,0.7457185941015501
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,3.029487821095077,14.16,2.9791609286069547,11.799999999999999,2.5829839433395114,8.85,0.7462658325092394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.702,3.0294911016247874,14.1616,2.979240460026321,11.801333333333332,2.5834792194833462,8.851,0.7468133412774116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.704,3.0294943757835933,14.163200000000002,2.9793198719584972,11.802666666666667,2.5839740430780327,8.852,0.7473611203470842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.706,3.029497643583853,14.164800000000001,2.9793991645765305,11.804,2.5844684143276693,8.853,0.7479091696589614
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.708000000000002,3.029500905037902,14.166400000000001,2.9794783380532386,11.805333333333333,2.5849623334367435,8.854000000000001,0.7484574891534349
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71,3.029504160158051,14.168000000000001,2.9795573925612073,11.806666666666667,2.585455800610131,8.855,0.7490060787705763
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.712,3.0295074089565857,14.1696,2.979636328272794,11.808,2.585948816053091,8.856,0.7495549384501476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.714,3.0295106514457717,14.1712,2.9797151453601245,11.809333333333333,2.5864413799712658,8.857,0.7501040681315927
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.716,3.0295138876378473,14.1728,2.9797938439950946,11.810666666666666,2.5869334925706835,8.858,0.7506534677540434
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.718,3.029517117545029,14.1744,2.979872424349372,11.812,2.5874251540577506,8.859,0.7512031372563098
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,3.029520341179509,14.176,2.9799508865943922,11.813333333333333,2.5879163646392556,8.86,0.7517530765768923
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.722,3.029523558553456,14.1776,2.980029230901365,11.814666666666666,2.5884071245223668,8.861,0.7523032856539733
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.724,3.029526769679015,14.1792,2.980107457441269,11.815999999999999,2.5888974339146293,8.862,0.7528537644254173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.726,3.029529974568307,14.180800000000001,2.980185566384856,11.817333333333332,2.589387293023965,8.863,0.7534045128287739
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.728,3.029533173233432,14.182400000000001,2.9802635579026466,11.818666666666667,2.5898767020586724,8.864,0.7539555308012776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.73,3.029536365686463,14.184000000000001,2.980341432164936,11.82,2.590365661227422,8.865,0.7545068182798432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.732,3.029539551939452,14.1856,2.98041918934179,11.821333333333333,2.5908541707392594,8.866,0.7550583752010697
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.734,3.029542732004427,14.1872,2.980496829603048,11.822666666666667,2.5913422308036016,8.867,0.7556102015012397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.736,3.029545905893393,14.1888,2.98057435311832,11.824,2.5918298416302363,8.868,0.7561622971163158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.738,3.0295490736183313,14.1904,2.980651760056992,11.825333333333333,2.5923170034293204,8.869,0.7567146619819468
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.740000000000002,3.0295522351912005,14.192,2.9807290505882196,11.826666666666666,2.5928037164113795,8.870000000000001,0.7572672960334615
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.742,3.0295553906239356,14.1936,2.9808062248809333,11.828,2.593289980787305,8.871,0.7578201992058695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.744,3.029558539928448,14.1952,2.980883283103838,11.829333333333333,2.593775796768356,8.872,0.7583733714338635
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.746,3.029561683116628,14.196800000000001,2.980960225425412,11.830666666666666,2.594261164566155,8.873,0.7589268126518188
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.748,3.0295648202003402,14.198400000000001,2.9810370520139062,11.831999999999999,2.5947460843926877,8.874,0.7594805227937912
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,3.0295679511914293,14.200000000000001,2.981113763037348,11.833333333333332,2.5952305564603027,8.875,0.760034501793516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.752,3.0295710761017136,14.201600000000001,2.9811903586635378,11.834666666666667,2.5957145809817095,8.876,0.7605887495844109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.754,3.029574194942992,14.2032,2.981266839060051,11.836,2.596198158169977,8.877,0.7611432660995764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.756,3.0295773077270383,14.2048,2.9813432043942387,11.837333333333333,2.5966812882385337,8.878,0.7616980512717884
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.758,3.0295804144656033,14.2064,2.981419454833228,11.838666666666667,2.5971639714011636,8.879,0.7622531050335081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.76,3.0295835151704167,14.208,2.981495590543919,11.84,2.5976462078720095,8.88,0.7628084273168754
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.762,3.029586609853184,14.2096,2.9815716116929902,11.841333333333333,2.598127997865567,8.881,0.7633640180537083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.764,3.029589698525589,14.2112,2.9816475184468945,11.842666666666666,2.598609341596687,8.882,0.7639198771755062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.766000000000002,3.0295927811992933,14.212800000000001,2.981723310971862,11.844,2.5990902392805713,8.883000000000001,0.7644760046134497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.768,3.029595857885934,14.214400000000001,2.9817989894338996,11.845333333333333,2.599570691132776,8.884,0.7650324002983948
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77,3.0295989285971268,14.216000000000001,2.9818745539987894,11.846666666666666,2.6000506973692032,8.885,0.7655890641608796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.772000000000002,3.029601993344466,14.217600000000001,2.9819500048320915,11.847999999999999,2.6005302582061094,8.886000000000001,0.7661459961311211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.774,3.0296050521395217,14.2192,2.9820253420991434,11.849333333333332,2.6010093738600943,8.887,0.7667031961390125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.776,3.029608104993842,14.2208,2.982100565965061,11.850666666666667,2.6014880445481077,8.888,0.7672606641141296
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.778,3.0296111519189544,14.2224,2.982175676594735,11.852,2.6019662704874413,8.889,0.7678183999857237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,3.0296141929263602,14.224,2.9822506741528385,11.853333333333333,2.6024440518957346,8.89,0.7683764036827256
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.782,3.0296172280275435,14.2256,2.9823255588038178,11.854666666666667,2.602921388990968,8.891,0.7689346751337421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.784,3.0296202572339617,14.2272,2.982400330711901,11.856,2.603398281991465,8.892,0.7694932142670613
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.786,3.029623280557052,14.228800000000001,2.982474990041096,11.857333333333333,2.60387473111589,8.893,0.7700520210106467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.788,3.029626298008231,14.230400000000001,2.9825495369551853,11.858666666666666,2.6043507365832452,8.894,0.7706110952921383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.79,3.029629309598889,14.232000000000001,2.9826239716177345,11.86,2.604826298612873,8.895,0.7711704370388555
